id_estudiante,edad,genero,ciudad_origen,departamento_origen,estrato,puntaje_saber11,preferencia_area,universidad_codigo,universidad_nombre,universidad_departamento,universidad_tipo,universidad_acreditada,ranking_nacional,modalidad_programa,convenio_internacional,beca_disponible,eligio_universidad,cluster
7549,25,1,4,0,6,345.8,3,1,3,2,0,1,2,0,1,1,0,1
7550,17,0,1,0,2,357.1,1,2,4,3,1,1,10,0,0,0,0,1
7551,17,1,4,1,2,386.0,3,2,4,3,1,1,10,1,1,1,0,1
7552,19,1,2,3,3,272.9,4,3,2,0,1,1,5,1,1,0,0,1
7553,22,1,1,4,3,384.7,4,1,3,2,0,1,2,1,1,0,0,1
7554,21,1,2,0,5,289.4,4,2,4,3,1,1,10,2,0,0,1,1
7555,19,0,4,1,4,282.2,3,2,4,3,1,1,10,0,0,1,0,1
7556,18,1,2,2,4,309.8,4,1,3,2,0,1,2,1,1,1,1,1
7557,20,0,0,4,2,282.5,1,4,0,1,0,0,30,0,1,1,0,1
7559,22,0,0,1,2,312.0,2,1,3,2,0,1,2,1,1,0,1,1
7560,19,0,0,3,4,260.4,3,1,3,2,0,1,2,2,0,1,0,1
7561,21,0,1,0,6,292.8,4,3,2,0,1,1,5,2,0,0,1,1
7562,19,0,1,0,3,338.6,3,0,1,2,1,1,1,1,1,1,1,1
7563,24,1,3,0,6,298.3,2,3,2,0,1,1,5,0,0,1,1,1
7564,23,1,4,0,6,304.2,1,2,4,3,1,1,10,1,1,0,0,1
7565,18,1,1,4,2,314.3,1,1,3,2,0,1,2,1,0,1,1,1
7566,25,0,1,2,2,335.1,2,1,3,2,0,1,2,1,1,1,0,1
7567,23,1,3,1,3,250.3,2,2,4,3,1,1,10,1,1,0,0,1
7568,21,1,3,0,1,317.5,1,4,0,1,0,0,30,2,0,1,1,1
7570,21,1,0,1,2,292.0,2,3,2,0,1,1,5,0,1,1,0,1
7571,25,0,2,4,2,305.0,0,4,0,1,0,0,30,2,0,0,0,1
7572,23,0,1,4,5,331.8,2,2,4,3,1,1,10,2,1,0,0,1
7573,23,1,3,0,5,264.2,3,0,1,2,1,1,1,0,1,0,1,1
7574,21,0,0,0,5,269.6,0,3,2,0,1,1,5,1,0,1,1,1
7575,17,1,1,1,6,241.9,1,3,2,0,1,1,5,2,0,0,0,1
7576,17,0,1,4,3,283.5,3,1,3,2,0,1,2,0,0,0,1,1
7577,21,1,2,0,3,339.9,1,1,3,2,0,1,2,0,0,0,0,1
7578,20,0,1,0,4,296.4,0,1,3,2,0,1,2,2,0,0,0,1
7579,25,0,4,0,3,259.8,3,2,4,3,1,1,10,0,1,0,0,1
7581,22,1,2,0,6,285.4,4,2,4,3,1,1,10,1,0,1,1,1
7582,22,1,2,3,5,255.4,1,3,2,0,1,1,5,1,1,1,0,1
7583,22,0,4,3,5,266.2,1,2,4,3,1,1,10,1,1,0,1,1
7584,25,1,3,1,3,311.7,0,0,1,2,1,1,1,0,0,0,1,1
7585,20,0,3,1,2,264.8,0,4,0,1,0,0,30,1,0,0,1,1
7586,19,1,2,2,4,333.4,1,4,0,1,0,0,30,0,0,0,0,1
7587,20,0,3,3,1,297.9,4,2,4,3,1,1,10,2,0,0,0,1
7588,23,1,4,4,1,302.6,3,1,3,2,0,1,2,2,0,1,1,1
7589,19,0,0,3,6,291.6,0,1,3,2,0,1,2,2,0,0,0,1
7590,17,0,0,0,3,323.2,3,4,0,1,0,0,30,2,0,0,0,1
7592,25,1,2,0,6,323.5,0,2,4,3,1,1,10,1,1,1,1,1
7593,19,1,2,3,3,310.1,1,2,4,3,1,1,10,0,1,0,0,1
7594,17,0,0,3,5,316.9,0,2,4,3,1,1,10,1,1,0,1,1
7595,19,0,4,4,3,293.6,1,0,1,2,1,1,1,2,1,1,1,1
7596,23,1,0,0,4,316.3,0,0,1,2,1,1,1,0,1,1,0,1
7597,17,0,1,2,5,289.9,0,3,2,0,1,1,5,0,1,0,0,1
7598,17,0,4,2,2,300.1,2,2,4,3,1,1,10,1,0,1,0,1
7599,19,1,2,2,6,291.8,3,3,2,0,1,1,5,0,1,1,0,1
7600,18,1,4,3,1,286.3,3,0,1,2,1,1,1,0,0,1,0,1
7601,19,0,1,3,3,279.3,3,0,1,2,1,1,1,0,1,0,1,1
7603,23,1,0,4,1,314.0,2,0,1,2,1,1,1,1,1,0,1,1
7604,22,1,0,3,1,339.3,3,3,2,0,1,1,5,1,0,0,1,1
7605,18,1,1,2,1,335.1,4,3,2,0,1,1,5,2,1,1,0,1
7606,19,0,4,2,5,262.3,0,0,1,2,1,1,1,0,1,0,0,1
7607,21,0,0,1,3,338.7,0,1,3,2,0,1,2,0,0,1,1,1
7608,23,1,1,1,3,290.5,0,4,0,1,0,0,30,2,1,0,1,1
7609,23,1,3,1,6,318.0,1,3,2,0,1,1,5,0,0,0,0,1
7610,24,0,0,3,6,272.8,0,1,3,2,0,1,2,0,1,1,1,1
7611,18,0,0,4,3,304.3,0,2,4,3,1,1,10,0,0,0,0,1
7612,22,1,4,2,3,309.4,2,1,3,2,0,1,2,2,0,0,0,1
7614,21,1,1,0,1,255.5,4,2,4,3,1,1,10,2,0,1,1,1
7615,24,1,4,0,6,318.2,4,1,3,2,0,1,2,1,0,1,1,1
7616,19,0,3,4,1,340.4,2,2,4,3,1,1,10,1,1,0,1,1
7617,17,0,3,1,5,294.8,3,2,4,3,1,1,10,0,0,1,0,1
7618,23,1,4,3,6,340.8,1,0,1,2,1,1,1,0,0,1,0,1
7619,25,1,3,2,5,294.3,0,1,3,2,0,1,2,2,1,1,0,1
7620,25,0,4,3,1,325.5,1,0,1,2,1,1,1,1,0,1,0,1
7621,24,1,1,4,6,233.4,3,2,4,3,1,1,10,1,1,1,0,1
7622,20,1,0,0,3,372.6,0,0,1,2,1,1,1,0,1,1,1,1
7623,21,1,2,2,4,344.9,4,3,2,0,1,1,5,0,0,1,1,1
7625,24,0,3,0,2,291.5,3,4,0,1,0,0,30,2,1,1,1,1
7626,17,0,1,3,1,240.8,0,1,3,2,0,1,2,1,0,0,1,1
7627,20,0,3,3,5,308.6,0,1,3,2,0,1,2,0,0,1,1,1
7628,19,0,4,4,6,256.7,0,0,1,2,1,1,1,0,1,1,0,1
7629,20,0,3,2,1,313.3,1,1,3,2,0,1,2,2,1,0,1,1
7630,18,0,2,2,5,312.3,2,2,4,3,1,1,10,2,0,0,0,1
7631,23,1,4,4,4,271.8,2,2,4,3,1,1,10,2,1,1,1,1
7632,20,1,1,0,3,333.6,4,3,2,0,1,1,5,1,0,1,0,1
7633,17,1,0,1,3,324.2,0,3,2,0,1,1,5,1,1,1,0,1
7634,24,1,3,1,3,329.3,4,2,4,3,1,1,10,1,0,0,1,1
7636,19,0,2,4,2,300.3,0,3,2,0,1,1,5,1,0,0,0,1
7637,20,0,4,3,1,257.5,3,2,4,3,1,1,10,1,1,1,1,1
7638,24,1,2,4,4,329.3,4,3,2,0,1,1,5,1,1,0,0,1
7639,18,0,4,3,5,291.9,3,1,3,2,0,1,2,2,0,1,1,1
7640,18,1,4,2,2,258.3,3,1,3,2,0,1,2,1,0,1,0,1
7641,25,1,1,3,6,340.6,4,0,1,2,1,1,1,2,1,0,1,1
7642,17,1,1,4,6,363.0,3,4,0,1,0,0,30,0,1,0,0,1
7643,23,1,2,1,6,298.8,3,0,1,2,1,1,1,1,1,1,1,1
7644,18,1,0,3,2,364.8,0,1,3,2,0,1,2,2,1,0,0,1
7645,21,0,0,3,2,302.7,1,3,2,0,1,1,5,0,0,1,1,1
7647,20,1,2,4,1,288.6,3,4,0,1,0,0,30,0,0,1,1,1
7648,23,1,1,1,6,281.1,2,4,0,1,0,0,30,0,1,1,0,1
7649,19,1,3,1,3,349.1,4,4,0,1,0,0,30,0,1,1,0,1
7650,22,0,1,2,3,276.6,0,0,1,2,1,1,1,0,0,0,1,1
7651,23,0,1,0,2,322.1,3,2,4,3,1,1,10,1,1,1,1,1
7652,20,0,3,0,6,283.2,1,1,3,2,0,1,2,1,0,1,0,1
7653,24,0,4,3,6,286.2,2,1,3,2,0,1,2,1,0,0,1,1
7654,19,0,2,2,1,330.9,1,4,0,1,0,0,30,1,0,1,0,1
7655,23,0,2,0,3,288.6,3,4,0,1,0,0,30,0,0,0,0,1
7656,23,1,3,1,2,287.9,3,3,2,0,1,1,5,0,1,1,1,1
7658,18,0,1,1,2,334.0,0,2,4,3,1,1,10,2,1,1,1,1
7659,18,0,1,2,5,347.9,4,3,2,0,1,1,5,0,0,1,1,1
7660,22,0,1,0,4,319.3,3,3,2,0,1,1,5,2,0,1,1,1
7661,17,1,0,1,6,280.4,2,3,2,0,1,1,5,1,0,1,1,1
7662,21,0,1,0,6,284.7,0,4,0,1,0,0,30,0,1,1,1,1
7663,17,0,4,2,2,302.4,4,4,0,1,0,0,30,1,1,0,1,1
7664,24,0,4,4,3,309.6,0,4,0,1,0,0,30,1,0,0,0,1
7665,19,0,0,4,6,270.4,3,1,3,2,0,1,2,1,1,1,1,1
7666,17,0,4,2,6,321.7,3,1,3,2,0,1,2,2,0,0,0,1
7667,18,0,1,1,6,302.6,1,1,3,2,0,1,2,0,1,0,1,1
7669,23,0,2,1,5,248.5,1,2,4,3,1,1,10,2,1,1,0,1
7670,24,0,0,2,4,272.1,4,0,1,2,1,1,1,0,0,0,1,1
7671,22,1,1,4,3,284.9,1,3,2,0,1,1,5,0,0,1,1,1
7672,25,1,0,1,2,297.8,1,3,2,0,1,1,5,0,0,1,0,1
7673,24,1,4,3,1,356.7,0,1,3,2,0,1,2,1,0,1,1,1
7674,18,0,2,0,2,307.1,2,3,2,0,1,1,5,2,1,0,1,1
7675,17,1,4,1,6,274.8,2,3,2,0,1,1,5,2,0,0,0,1
7676,18,0,3,3,1,306.6,0,2,4,3,1,1,10,2,1,0,0,1
7677,25,0,3,4,3,289.4,3,1,3,2,0,1,2,1,1,1,0,1
7678,20,1,2,1,2,309.7,4,2,4,3,1,1,10,2,0,1,1,1
7680,25,0,1,3,6,317.4,4,4,0,1,0,0,30,2,1,1,0,1
7681,25,1,4,0,3,336.3,0,4,0,1,0,0,30,2,1,0,0,1
7682,17,0,4,2,6,299.3,3,1,3,2,0,1,2,0,0,1,0,1
7683,22,0,2,3,5,349.2,1,3,2,0,1,1,5,1,0,1,1,1
7684,23,1,3,1,6,327.2,2,4,0,1,0,0,30,2,1,1,1,1
7685,24,0,1,1,4,278.8,1,3,2,0,1,1,5,0,0,1,1,1
7686,18,0,0,4,4,366.3,2,4,0,1,0,0,30,2,0,0,1,1
7687,21,0,4,4,5,309.8,1,4,0,1,0,0,30,2,0,0,0,1
7688,21,0,0,1,2,274.9,3,4,0,1,0,0,30,1,1,0,1,1
7689,19,0,0,2,6,349.6,1,2,4,3,1,1,10,1,1,1,1,1
7691,17,1,2,2,3,362.3,1,0,1,2,1,1,1,1,0,1,0,1
7692,25,1,1,4,4,299.0,2,0,1,2,1,1,1,2,1,1,0,1
7693,22,0,2,2,3,284.9,0,0,1,2,1,1,1,0,0,1,1,1
7694,17,0,2,3,2,294.8,4,3,2,0,1,1,5,0,1,1,0,1
7695,17,1,0,2,4,321.4,1,2,4,3,1,1,10,1,1,1,0,1
7696,22,0,0,3,5,338.3,2,1,3,2,0,1,2,0,0,0,1,1
7697,24,0,2,1,6,317.1,2,2,4,3,1,1,10,1,0,0,1,1
7698,18,1,0,3,3,303.1,3,1,3,2,0,1,2,2,0,1,0,1
7699,21,0,4,3,6,344.9,1,4,0,1,0,0,30,2,1,1,1,1
7700,17,0,2,0,6,290.6,2,2,4,3,1,1,10,1,1,0,0,1
7702,17,0,3,1,6,330.9,3,0,1,2,1,1,1,2,1,1,1,1
7703,24,1,2,4,5,291.4,3,2,4,3,1,1,10,2,0,0,1,1
7704,25,1,0,2,4,312.9,0,3,2,0,1,1,5,0,1,0,1,1
7705,22,0,2,1,3,296.6,3,4,0,1,0,0,30,2,1,1,1,1
7706,23,0,4,2,3,298.3,0,3,2,0,1,1,5,1,1,0,0,1
7707,23,1,0,4,5,288.7,2,1,3,2,0,1,2,2,1,0,1,1
7708,25,1,4,0,5,340.3,2,4,0,1,0,0,30,2,0,1,0,1
7709,25,1,2,1,1,278.0,2,3,2,0,1,1,5,1,1,1,1,1
7710,24,1,2,3,6,277.8,1,3,2,0,1,1,5,2,0,1,0,1
7711,24,1,1,4,3,363.6,1,0,1,2,1,1,1,2,0,1,1,1
7713,20,1,1,0,6,329.3,0,2,4,3,1,1,10,0,1,0,0,1
7714,22,0,1,1,1,228.4,4,0,1,2,1,1,1,0,0,0,0,1
7715,20,0,1,1,3,283.0,4,2,4,3,1,1,10,2,0,1,1,1
7716,20,1,1,0,3,245.6,0,1,3,2,0,1,2,2,1,1,0,1
7717,18,0,1,3,6,271.5,0,4,0,1,0,0,30,0,0,0,0,1
7718,23,0,2,2,5,205.8,0,2,4,3,1,1,10,0,0,1,1,1
7719,19,0,0,4,6,295.9,2,0,1,2,1,1,1,1,1,0,0,1
7720,17,0,3,2,2,265.7,0,0,1,2,1,1,1,2,0,0,0,1
7721,21,0,1,0,6,301.8,1,1,3,2,0,1,2,0,0,0,0,1
7722,17,0,2,0,1,251.2,3,3,2,0,1,1,5,0,0,0,1,1
7724,19,0,2,0,4,302.5,3,0,1,2,1,1,1,1,1,1,1,1
7725,23,0,3,0,6,287.6,2,3,2,0,1,1,5,1,1,0,1,1
7726,19,1,3,2,1,345.1,3,3,2,0,1,1,5,2,0,1,1,1
7727,25,1,1,2,2,342.3,4,1,3,2,0,1,2,2,1,1,1,1
7728,21,0,1,4,3,323.6,3,4,0,1,0,0,30,0,1,0,0,1
7729,24,1,0,0,4,290.2,2,2,4,3,1,1,10,2,1,1,0,1
7730,23,1,1,3,1,359.6,1,2,4,3,1,1,10,1,0,1,0,1
7731,19,1,3,3,3,253.4,3,4,0,1,0,0,30,0,0,0,1,1
7732,25,1,1,3,4,257.9,3,1,3,2,0,1,2,2,0,1,1,1
7733,24,1,1,0,6,297.5,4,0,1,2,1,1,1,2,0,0,1,1
7735,18,1,2,4,1,367.6,3,4,0,1,0,0,30,0,0,1,0,1
7736,21,0,4,1,4,293.9,4,0,1,2,1,1,1,0,0,1,1,1
7737,17,0,1,2,1,294.5,0,1,3,2,0,1,2,2,0,0,0,1
7738,22,1,2,4,4,256.7,0,0,1,2,1,1,1,0,1,0,0,1
7739,23,0,2,3,1,328.4,4,4,0,1,0,0,30,0,1,1,0,1
7740,24,0,3,2,5,328.6,1,3,2,0,1,1,5,0,1,1,1,1
7741,18,1,3,2,2,323.7,0,4,0,1,0,0,30,1,0,1,1,1
7742,18,1,3,4,2,281.1,3,1,3,2,0,1,2,2,0,0,0,1
7743,25,0,1,1,1,278.8,0,3,2,0,1,1,5,2,0,0,1,1
7744,17,1,0,2,5,261.2,4,0,1,2,1,1,1,2,0,0,1,1
7746,24,0,4,0,3,302.5,3,0,1,2,1,1,1,0,0,0,1,1
7747,21,1,3,2,6,267.6,4,3,2,0,1,1,5,2,1,0,1,1
7748,21,0,2,2,5,264.7,4,4,0,1,0,0,30,1,1,1,1,1
7749,22,0,0,4,3,287.3,1,0,1,2,1,1,1,1,0,0,1,1
7750,18,1,2,3,6,285.3,0,4,0,1,0,0,30,2,0,0,1,1
7751,21,0,1,0,3,283.9,0,1,3,2,0,1,2,0,0,1,1,1
7752,17,0,0,4,2,314.0,1,1,3,2,0,1,2,0,0,0,1,1
7753,17,1,4,0,4,302.4,4,4,0,1,0,0,30,1,1,1,0,1
7754,18,0,1,0,5,291.4,0,4,0,1,0,0,30,2,0,0,1,1
7755,24,0,3,1,5,305.5,4,0,1,2,1,1,1,1,1,1,1,1
7757,21,0,3,4,2,270.3,2,4,0,1,0,0,30,0,1,0,1,1
7758,24,0,2,3,5,303.2,4,2,4,3,1,1,10,2,0,1,0,1
7759,18,1,2,3,5,304.5,4,4,0,1,0,0,30,1,0,0,0,1
7760,22,1,2,3,3,254.9,4,3,2,0,1,1,5,1,0,0,0,1
7761,21,0,3,4,2,329.9,2,2,4,3,1,1,10,0,0,0,1,1
7762,18,1,4,0,1,273.6,3,1,3,2,0,1,2,2,0,0,1,1
7763,20,0,1,4,6,302.7,4,4,0,1,0,0,30,0,1,0,1,1
7764,23,0,1,3,2,334.9,0,2,4,3,1,1,10,2,0,1,1,1
7765,17,1,4,1,3,327.8,2,3,2,0,1,1,5,0,0,0,0,1
7766,21,1,0,1,5,301.0,0,0,1,2,1,1,1,2,0,1,0,1
7768,18,1,1,2,1,289.1,0,3,2,0,1,1,5,2,1,0,0,1
7769,24,1,3,2,3,328.4,1,1,3,2,0,1,2,0,0,0,1,1
7770,19,0,0,1,6,320.2,3,4,0,1,0,0,30,0,1,0,1,1
7771,24,0,1,4,2,281.4,4,3,2,0,1,1,5,0,1,1,1,1
7772,20,1,3,1,6,276.2,2,1,3,2,0,1,2,2,1,1,1,1
7773,24,0,3,1,5,237.8,1,0,1,2,1,1,1,2,0,1,1,1
7774,19,1,2,2,1,304.6,3,1,3,2,0,1,2,0,1,0,1,1
7775,23,1,4,3,1,297.5,2,2,4,3,1,1,10,2,1,0,0,1
7776,25,0,2,1,2,334.1,1,1,3,2,0,1,2,0,0,1,0,1
7777,21,0,4,0,3,310.8,4,0,1,2,1,1,1,1,1,1,1,1
7779,25,1,0,1,1,340.0,1,3,2,0,1,1,5,2,0,0,1,1
7780,25,0,0,0,1,279.1,2,3,2,0,1,1,5,0,0,1,0,1
7781,22,0,0,2,3,334.1,1,1,3,2,0,1,2,2,0,1,0,1
7782,22,1,0,3,2,284.1,0,4,0,1,0,0,30,1,1,1,1,1
7783,18,1,2,4,6,323.3,1,1,3,2,0,1,2,0,0,1,1,1
7784,17,0,1,1,2,256.2,4,0,1,2,1,1,1,2,0,1,0,1
7785,25,0,3,2,3,307.1,4,0,1,2,1,1,1,1,0,0,0,1
7786,20,1,2,3,1,240.5,0,0,1,2,1,1,1,0,1,0,1,1
7787,17,0,2,4,1,292.0,1,0,1,2,1,1,1,1,0,1,0,1
7788,17,0,2,4,3,313.2,2,1,3,2,0,1,2,2,0,0,1,1
7790,20,1,0,4,3,284.4,3,2,4,3,1,1,10,1,1,1,0,1
7791,18,1,3,0,5,268.5,1,2,4,3,1,1,10,0,1,0,0,1
7792,25,1,4,2,4,325.4,0,3,2,0,1,1,5,0,1,0,1,1
7793,18,0,0,4,2,296.9,3,2,4,3,1,1,10,1,1,0,1,1
7794,24,0,4,0,1,285.3,1,4,0,1,0,0,30,0,1,1,0,1
7795,24,0,3,4,2,301.3,4,1,3,2,0,1,2,0,1,1,1,1
7796,25,1,0,3,5,379.1,3,4,0,1,0,0,30,1,0,1,0,1
7797,18,1,0,1,1,334.6,1,2,4,3,1,1,10,2,1,1,1,1
7798,23,1,2,4,5,334.9,4,2,4,3,1,1,10,1,0,1,0,1
7799,24,0,4,0,5,313.1,1,3,2,0,1,1,5,2,1,1,1,1
7801,18,1,1,2,2,305.0,2,1,3,2,0,1,2,1,1,1,1,1
7802,21,1,4,4,6,228.1,3,0,1,2,1,1,1,2,0,1,0,1
7803,18,1,4,0,6,279.6,2,4,0,1,0,0,30,2,0,1,0,1
7804,25,0,4,1,2,285.6,1,3,2,0,1,1,5,0,0,1,1,1
7805,21,1,4,2,1,243.8,3,3,2,0,1,1,5,0,1,1,1,1
7806,22,1,3,3,4,265.3,3,1,3,2,0,1,2,1,0,0,0,1
7807,22,0,2,3,2,240.6,1,1,3,2,0,1,2,0,0,1,0,1
7808,24,0,2,4,2,298.9,1,3,2,0,1,1,5,2,1,0,0,1
7809,20,0,3,1,6,324.6,1,0,1,2,1,1,1,0,0,0,1,1
7810,17,1,4,0,6,333.2,1,3,2,0,1,1,5,0,1,1,1,1
7812,24,1,0,4,3,312.4,2,3,2,0,1,1,5,2,1,1,1,1
7813,18,0,3,2,1,271.1,2,2,4,3,1,1,10,1,1,1,1,1
7814,19,1,3,0,6,242.0,4,1,3,2,0,1,2,2,0,1,0,1
7815,19,1,3,2,5,247.3,1,1,3,2,0,1,2,0,1,1,1,1
7816,19,1,3,0,2,261.9,3,2,4,3,1,1,10,0,0,1,0,1
7817,20,0,4,3,3,273.3,2,2,4,3,1,1,10,2,0,1,1,1
7818,17,0,0,4,3,295.2,0,0,1,2,1,1,1,2,0,0,1,1
7819,17,1,3,4,5,269.6,2,1,3,2,0,1,2,0,1,0,1,1
7820,20,1,3,2,3,310.2,0,0,1,2,1,1,1,1,1,1,1,1
7821,23,0,4,1,4,293.0,1,4,0,1,0,0,30,0,1,1,1,1
7823,19,1,1,4,5,300.3,0,4,0,1,0,0,30,1,0,0,0,1
7824,19,0,4,3,6,334.2,3,3,2,0,1,1,5,1,1,0,1,1
7825,22,0,3,1,6,264.6,0,0,1,2,1,1,1,1,1,1,1,1
7826,17,1,2,3,3,312.6,4,0,1,2,1,1,1,0,0,0,0,1
7827,20,1,0,2,4,299.6,3,3,2,0,1,1,5,1,0,0,1,1
7828,17,1,3,2,3,290.0,1,1,3,2,0,1,2,0,0,1,0,1
7829,20,0,3,2,1,326.6,3,2,4,3,1,1,10,0,0,1,0,1
7830,19,1,1,3,2,326.4,2,1,3,2,0,1,2,0,0,0,1,1
7831,20,0,1,3,6,271.6,3,2,4,3,1,1,10,2,1,0,1,1
7832,17,0,3,0,5,294.5,0,1,3,2,0,1,2,1,1,0,0,1
7834,25,0,2,1,6,308.4,0,3,2,0,1,1,5,1,0,1,1,1
7835,17,1,3,4,4,291.8,3,3,2,0,1,1,5,2,1,1,1,1
7836,20,1,0,3,6,317.6,2,3,2,0,1,1,5,2,0,1,0,1
7837,23,1,4,3,2,308.4,0,3,2,0,1,1,5,0,1,0,1,1
7838,23,0,0,0,5,355.0,3,0,1,2,1,1,1,1,1,1,1,1
7839,24,0,2,4,2,254.1,4,4,0,1,0,0,30,2,1,1,0,1
7840,24,0,2,0,5,296.3,1,2,4,3,1,1,10,0,0,1,0,1
7841,22,0,4,0,3,272.7,4,4,0,1,0,0,30,0,1,0,1,1
7842,18,0,3,3,5,318.1,4,1,3,2,0,1,2,2,1,1,0,1
7843,25,0,3,2,5,251.5,3,4,0,1,0,0,30,0,1,1,0,1
7845,19,1,0,1,4,310.4,2,1,3,2,0,1,2,2,0,0,0,1
7846,25,1,0,3,2,281.1,4,1,3,2,0,1,2,0,0,0,1,1
7847,20,1,1,4,5,278.0,3,2,4,3,1,1,10,1,1,1,1,1
7848,20,1,3,3,2,256.6,1,4,0,1,0,0,30,2,0,0,1,1
7849,24,0,1,4,5,286.0,0,1,3,2,0,1,2,0,1,0,1,1
7850,17,0,2,0,2,332.5,4,4,0,1,0,0,30,1,1,1,1,1
7851,20,0,1,4,3,299.2,1,0,1,2,1,1,1,1,1,0,1,1
7852,17,1,3,4,5,318.8,0,1,3,2,0,1,2,0,1,0,1,1
7853,18,1,4,4,3,349.9,0,1,3,2,0,1,2,1,1,1,0,1
7854,25,0,0,0,4,307.9,0,2,4,3,1,1,10,2,0,1,0,1
7856,23,0,4,0,4,283.2,4,2,4,3,1,1,10,0,1,1,1,1
7857,21,0,2,1,6,314.0,2,0,1,2,1,1,1,2,0,0,1,1
7858,20,1,3,3,3,283.7,4,3,2,0,1,1,5,0,0,1,0,1
7859,18,1,3,2,3,284.9,3,0,1,2,1,1,1,1,0,1,0,1
7860,22,1,2,0,3,254.4,0,0,1,2,1,1,1,1,1,0,0,1
7861,21,1,2,1,4,327.8,3,1,3,2,0,1,2,1,1,0,0,1
7862,23,0,3,2,4,288.4,1,3,2,0,1,1,5,0,0,1,1,1
7863,24,0,2,0,2,305.5,3,2,4,3,1,1,10,2,1,0,0,1
7864,25,0,2,1,1,268.9,1,2,4,3,1,1,10,1,1,1,0,1
7865,24,0,3,2,5,313.1,2,0,1,2,1,1,1,2,0,0,0,1
7867,23,0,4,2,6,277.1,3,1,3,2,0,1,2,2,0,0,0,1
7868,23,1,4,1,1,295.7,0,2,4,3,1,1,10,1,0,1,1,1
7869,19,0,0,2,4,326.3,0,1,3,2,0,1,2,2,0,0,1,1
7870,24,0,4,3,3,323.7,3,2,4,3,1,1,10,2,0,0,1,1
7871,24,1,2,0,2,299.3,3,4,0,1,0,0,30,0,0,1,0,1
7872,19,1,1,3,4,247.0,1,2,4,3,1,1,10,1,0,0,0,1
7873,21,0,2,4,3,389.8,4,2,4,3,1,1,10,0,0,0,0,1
7874,23,1,2,0,4,352.4,0,2,4,3,1,1,10,0,1,1,0,1
7875,23,1,2,3,5,321.7,2,3,2,0,1,1,5,2,0,1,0,1
7876,18,0,3,1,1,277.4,4,4,0,1,0,0,30,2,0,1,0,1
7878,23,0,0,1,4,296.6,0,3,2,0,1,1,5,0,1,1,1,1
7879,20,1,2,4,4,283.7,3,3,2,0,1,1,5,1,1,1,1,1
7880,17,1,0,4,1,337.9,2,1,3,2,0,1,2,1,0,1,0,1
7881,20,0,3,4,3,307.9,0,2,4,3,1,1,10,1,0,1,1,1
7882,17,0,0,3,2,276.5,2,3,2,0,1,1,5,2,0,1,1,1
7883,20,1,1,1,3,285.9,0,0,1,2,1,1,1,0,0,1,1,1
7884,22,0,4,1,5,333.6,1,4,0,1,0,0,30,1,0,0,1,1
7885,24,0,2,1,2,348.0,0,1,3,2,0,1,2,2,1,1,1,1
7886,21,0,2,0,6,345.8,0,0,1,2,1,1,1,1,1,1,1,1
7887,22,1,3,2,1,322.7,0,2,4,3,1,1,10,2,1,0,1,1
7889,18,0,2,3,2,292.4,3,3,2,0,1,1,5,2,0,1,0,1
7890,20,1,2,0,4,202.8,4,0,1,2,1,1,1,2,1,0,1,1
7891,25,0,0,1,3,308.9,2,2,4,3,1,1,10,1,0,0,1,1
7892,20,0,2,4,6,299.9,4,0,1,2,1,1,1,0,0,1,1,1
7893,21,0,3,2,6,304.2,3,4,0,1,0,0,30,1,0,0,0,1
7894,17,0,3,3,5,301.6,1,1,3,2,0,1,2,1,1,0,0,1
7895,20,1,1,4,4,260.2,0,3,2,0,1,1,5,0,0,0,0,1
7896,20,0,0,3,5,316.7,3,0,1,2,1,1,1,0,0,0,0,1
7897,20,0,0,0,1,319.0,3,3,2,0,1,1,5,2,1,1,0,1
7898,23,1,4,1,1,320.5,4,1,3,2,0,1,2,2,1,0,1,1
7900,17,0,2,1,6,328.4,2,0,1,2,1,1,1,0,1,0,0,1
7901,24,1,0,3,1,318.1,3,4,0,1,0,0,30,1,1,0,0,1
7902,23,1,0,2,5,287.7,2,2,4,3,1,1,10,1,0,0,1,1
7903,24,1,1,2,6,297.9,3,0,1,2,1,1,1,1,0,0,0,1
7904,21,1,1,2,4,302.7,2,2,4,3,1,1,10,2,0,1,1,1
7905,20,0,2,0,1,303.2,2,2,4,3,1,1,10,2,0,0,1,1
7906,25,0,2,3,2,329.9,3,4,0,1,0,0,30,2,0,1,1,1
7907,25,0,3,4,4,319.3,0,2,4,3,1,1,10,0,1,0,1,1
7908,20,0,3,3,5,362.3,4,2,4,3,1,1,10,2,1,0,1,1
7909,18,0,1,1,5,366.2,2,2,4,3,1,1,10,0,0,0,1,1
7911,21,0,1,3,1,302.4,1,0,1,2,1,1,1,0,1,1,0,1
7912,23,1,2,4,1,184.9,3,1,3,2,0,1,2,0,1,1,1,1
7913,17,1,2,1,3,337.1,2,2,4,3,1,1,10,0,1,0,1,1
7914,19,1,1,0,4,283.8,2,4,0,1,0,0,30,0,0,1,1,1
7915,22,1,4,0,6,276.0,0,0,1,2,1,1,1,1,0,1,0,1
7916,21,0,3,0,4,288.0,2,0,1,2,1,1,1,0,1,1,0,1
7917,22,0,1,3,6,286.6,3,1,3,2,0,1,2,1,1,1,0,1
7918,22,0,0,2,1,318.4,4,3,2,0,1,1,5,1,0,0,1,1
7919,20,0,1,4,3,253.2,2,1,3,2,0,1,2,2,0,1,1,1
